"","Project_Name","Site_Year_Code","Habitat","General_Category","General_Category_lvl2","Family","Species","Reported_Pounds_Harvested","Estimated_Total_Pounds_Harvested","Mean_Pounds_Per_Household","Percapita_Pounds_Harvested","Number_Of_Resource_Harvested","Estimated_Amount_Harvested","Percent_Of_Total_Harvest","Conversion_Units_To_Pounds","Resource_Harvest_Units","Est_Comm_Population","Type","Site","Year","Genus"
"4774","Tongass Resource Use Cooperative Study 1987",NA,"Marine","Marine Invertebrates","Marine Invertebrates","Octopus","Octopus",NA,642,7.797,2.68,NA,100,7.5514305e-05,"6.4","Ind.","238.4",NA,"Pelican","1987","Octopus"
"4775","Tongass Resource Use Cooperative Study 1987",NA,"Marine","Marine Invertebrates","Marine Invertebrates","Shrimp","Shrimp",NA,425,5.165,1.78,NA,425,4.999e-05,"1","lb.","238.4",NA,"Pelican","1987","Shrimp"
"4776","Tongass Resource Use Cooperative Study 1987",NA,"Marine","Marine Invertebrates","Marine Invertebrates","Unknown Marine Invertebrates","Unknown Marine Invertebrates",NA,141,1.709,0.59,NA,141,1.6584918e-05,"1","lb.","238.4",NA,"Pelican","1987","Unknown Marine Invertebrates"
"4777","Tongass Resource Use Cooperative Study 1987",NA,"Nearshore","Marine Invertebrates","Marine Invertebrates","Abalone","Abalone",NA,2113,1.882,0.57,NA,2113,2.8590835e-05,"1","lb.","3738.8",NA,"Petersburg","1987","Abalone"
"4778","Tongass Resource Use Cooperative Study 1987",NA,"Nearshore","Marine Invertebrates","Marine Invertebrates","Crab","Dungeness Crab",NA,14047,12.509,3.76,NA,10641,0.00019006884,"1.32","Ind.","3738.8",NA,"Petersburg","1987","Dungeness Crab"
"4779","Tongass Resource Use Cooperative Study 1987",NA,"Marine","Marine Invertebrates","Marine Invertebrates","Crab","King Crab",NA,8859,7.889,2.37,NA,1671,0.00011987043,"5.3","Ind.","3738.8",NA,"Petersburg","1987","King Crab"
"4780","Tongass Resource Use Cooperative Study 1987",NA,"Marine","Marine Invertebrates","Marine Invertebrates","Octopus","Octopus",NA,4334,3.859,1.16,NA,677,5.864301e-05,"6.4","Ind.","3738.8",NA,"Petersburg","1987","Octopus"
"4781","Tongass Resource Use Cooperative Study 1987",NA,"Marine","Marine Invertebrates","Marine Invertebrates","Shrimp","Shrimp",NA,36991,32.941,9.89,NA,36991,0.0005005223,"1","lb.","3738.8",NA,"Petersburg","1987","Shrimp"
"4782","Tongass Resource Use Cooperative Study 1987",NA,"Marine","Marine Invertebrates","Marine Invertebrates","Unknown Marine Invertebrates","Unknown Marine Invertebrates",NA,0,0,0,NA,0,0,NA,NA,"3738.8",NA,"Petersburg","1987","Unknown Marine Invertebrates"
"4783","Tongass Resource Use Cooperative Study 1987",NA,"Nearshore","Marine Invertebrates","Marine Invertebrates","Abalone","Abalone",0,0,0,0,0,0,0,NA,NA,"35",NA,"Point Baker","1987","Abalone"
"4784","Tongass Resource Use Cooperative Study 1987",NA,"Nearshore","Marine Invertebrates","Marine Invertebrates","Crab","Dungeness Crab",264,264,13.895,7.54,200,200,0.00021825398,"1.32","Ind.","35",NA,"Point Baker","1987","Dungeness Crab"
"4785","Tongass Resource Use Cooperative Study 1987",NA,"Marine","Marine Invertebrates","Marine Invertebrates","Crab","King Crab",10.6,11,0.558,0.31,2,2,9.093916e-06,"5.3","Ind.","35",NA,"Point Baker","1987","King Crab"
"4786","Tongass Resource Use Cooperative Study 1987",NA,"Marine","Marine Invertebrates","Marine Invertebrates","Octopus","Octopus",89.6,90,4.716,2.57,14,14,7.4404765e-05,"6.4","Ind.","35",NA,"Point Baker","1987","Octopus"
"4787","Tongass Resource Use Cooperative Study 1987",NA,"Marine","Marine Invertebrates","Marine Invertebrates","Shrimp","Shrimp",757,757,39.842,21.63,757,757,0.0006258267,"1","lb.","35",NA,"Point Baker","1987","Shrimp"
"4788","Tongass Resource Use Cooperative Study 1987",NA,"Marine","Marine Invertebrates","Marine Invertebrates","Unknown Marine Invertebrates","Unknown Marine Invertebrates",7,7,0.368,0.2,7,7,5.787037e-06,"1","lb.","35",NA,"Point Baker","1987","Unknown Marine Invertebrates"
"4789","Tongass Resource Use Cooperative Study 1987",NA,"Nearshore","Marine Invertebrates","Marine Invertebrates","Abalone","Abalone",NA,56,1.506,0.53,NA,56,1.68563e-05,"1","lb.","106.6",NA,"Port Alexander","1987","Abalone"
"4790","Tongass Resource Use Cooperative Study 1987",NA,"Nearshore","Marine Invertebrates","Marine Invertebrates","Crab","Dungeness Crab",NA,305,8.27,2.86,NA,231,9.180663e-05,"1.32","Ind.","106.6",NA,"Port Alexander","1987","Dungeness Crab"
"4791","Tongass Resource Use Cooperative Study 1987",NA,"Marine","Marine Invertebrates","Marine Invertebrates","Crab","King Crab",NA,34,0.926,0.32,NA,6,1.0234183e-05,"5.3","Ind.","106.6",NA,"Port Alexander","1987","King Crab"
"4792","Tongass Resource Use Cooperative Study 1987",NA,"Marine","Marine Invertebrates","Marine Invertebrates","Octopus","Octopus",NA,211,5.726,1.98,NA,33,6.351213e-05,"6.4","Ind.","106.6",NA,"Port Alexander","1987","Octopus"
"4793","Tongass Resource Use Cooperative Study 1987",NA,"Marine","Marine Invertebrates","Marine Invertebrates","Shrimp","Shrimp",NA,678,18.386,6.36,NA,678,0.00020408163,"1","lb.","106.6",NA,"Port Alexander","1987","Shrimp"
"4794","Tongass Resource Use Cooperative Study 1987",NA,"Marine","Marine Invertebrates","Marine Invertebrates","Unknown Marine Invertebrates","Unknown Marine Invertebrates",NA,323,8.766,3.03,NA,323,9.722473e-05,"1","lb.","106.6",NA,"Port Alexander","1987","Unknown Marine Invertebrates"
"4795","Tongass Resource Use Cooperative Study 1987",NA,"Nearshore","Marine Invertebrates","Marine Invertebrates","Abalone","Abalone",60,65,2.4,1.11,60,65,3.660322e-05,"1","lb.","58.3",NA,"Port Protection","1987","Abalone"
"4796","Tongass Resource Use Cooperative Study 1987",NA,"Nearshore","Marine Invertebrates","Marine Invertebrates","Crab","Dungeness Crab",743.16,803,29.726,13.77,563,608,0.00045219055,"1.32","Ind.","58.3",NA,"Port Protection","1987","Dungeness Crab"
"4797","Tongass Resource Use Cooperative Study 1987",NA,"Marine","Marine Invertebrates","Marine Invertebrates","Crab","King Crab",100.7,109,4.028,1.87,19,21,6.1380786e-05,"5.3","Ind.","58.3",NA,"Port Protection","1987","King Crab"
"4798","Tongass Resource Use Cooperative Study 1987",NA,"Marine","Marine Invertebrates","Marine Invertebrates","Octopus","Octopus",25.6,28,1.024,0.48,4,4,1.5767542e-05,"6.4","Ind.","58.3",NA,"Port Protection","1987","Octopus"
"4799","Tongass Resource Use Cooperative Study 1987",NA,"Marine","Marine Invertebrates","Marine Invertebrates","Shrimp","Shrimp",150,162,6,2.78,150,162,9.1226495e-05,"1","lb.","58.3",NA,"Port Protection","1987","Shrimp"
"4800","Tongass Resource Use Cooperative Study 1987",NA,"Marine","Marine Invertebrates","Marine Invertebrates","Unknown Marine Invertebrates","Unknown Marine Invertebrates",150,162,6,2.78,150,162,9.1226495e-05,"1","lb.","58.3",NA,"Port Protection","1987","Unknown Marine Invertebrates"
"4801","Tongass Resource Use Cooperative Study 1987",NA,"Nearshore","Marine Invertebrates","Marine Invertebrates","Abalone","Abalone",NA,126,1.655,0.49,NA,126,5.2083335e-05,"1","lb.","258.7",NA,"Saxman","1987","Abalone"
"4802","Tongass Resource Use Cooperative Study 1987",NA,"Nearshore","Marine Invertebrates","Marine Invertebrates","Crab","Dungeness Crab",NA,336,4.415,1.3,NA,255,0.00013888889,"1.32","Ind.","258.7",NA,"Saxman","1987","Dungeness Crab"
"4803","Tongass Resource Use Cooperative Study 1987",NA,"Marine","Marine Invertebrates","Marine Invertebrates","Crab","King Crab",NA,0,0,0,NA,0,0,NA,NA,"258.7",NA,"Saxman","1987","King Crab"
"4804","Tongass Resource Use Cooperative Study 1987",NA,"Marine","Marine Invertebrates","Marine Invertebrates","Octopus","Octopus",NA,137,1.794,0.53,NA,21,5.6630288e-05,"6.4","Ind.","258.7",NA,"Saxman","1987","Octopus"
"4805","Tongass Resource Use Cooperative Study 1987",NA,"Marine","Marine Invertebrates","Marine Invertebrates","Shrimp","Shrimp",NA,101,1.324,0.39,NA,101,4.174934e-05,"1","lb.","258.7",NA,"Saxman","1987","Shrimp"
"4806","Tongass Resource Use Cooperative Study 1987",NA,"Marine","Marine Invertebrates","Marine Invertebrates","Unknown Marine Invertebrates","Unknown Marine Invertebrates",NA,0,0,0,NA,0,0,NA,NA,"258.7",NA,"Saxman","1987","Unknown Marine Invertebrates"
"4807","Tongass Resource Use Cooperative Study 1987",NA,"Nearshore","Marine Invertebrates","Marine Invertebrates","Abalone","Abalone",1855,17992,6.267,2.23,1855,17992,0.00015387879,"1","lb.","8060.7",NA,"Sitka","1987","Abalone"
"4808","Tongass Resource Use Cooperative Study 1987",NA,"Nearshore","Marine Invertebrates","Marine Invertebrates","Crab","Dungeness Crab",2919.84,28320,9.864,3.51,2212,21455,0.00024221027,"1.32","Ind.","8060.7",NA,"Sitka","1987","Dungeness Crab"
"4809","Tongass Resource Use Cooperative Study 1987",NA,"Marine","Marine Invertebrates","Marine Invertebrates","Crab","King Crab",2427.4,23544,8.201,2.92,458,4442,0.00020136294,"5.3","Ind.","8060.7",NA,"Sitka","1987","King Crab"
"4810","Tongass Resource Use Cooperative Study 1987",NA,"Marine","Marine Invertebrates","Marine Invertebrates","Octopus","Octopus",512,4966,1.73,0.62,80,776,4.2472322e-05,"6.4","Ind.","8060.7",NA,"Sitka","1987","Octopus"
"4811","Tongass Resource Use Cooperative Study 1987",NA,"Marine","Marine Invertebrates","Marine Invertebrates","Shrimp","Shrimp",727,7051,2.456,0.87,727,7051,6.0304545e-05,"1","lb.","8060.7",NA,"Sitka","1987","Shrimp"
"4812","Tongass Resource Use Cooperative Study 1987",NA,"Marine","Marine Invertebrates","Marine Invertebrates","Unknown Marine Invertebrates","Unknown Marine Invertebrates",52,504,0.176,0.06,52,504,4.310522e-06,"1","lb.","8060.7",NA,"Sitka","1987","Unknown Marine Invertebrates"
"4813","Tongass Resource Use Cooperative Study 1987",NA,"Nearshore","Marine Invertebrates","Marine Invertebrates","Abalone","Abalone",NA,0,0,0,NA,0,0,NA,NA,"582.6",NA,"Skagway","1987","Abalone"
"4814","Tongass Resource Use Cooperative Study 1987",NA,"Nearshore","Marine Invertebrates","Marine Invertebrates","Crab","Dungeness Crab",NA,428,2.101,0.73,NA,325,0.00015272078,"1.32","Ind.","582.6",NA,"Skagway","1987","Dungeness Crab"
"4815","Tongass Resource Use Cooperative Study 1987",NA,"Marine","Marine Invertebrates","Marine Invertebrates","Crab","King Crab",NA,4065,19.94,6.98,NA,767,0.0014504907,"5.3","Ind.","582.6",NA,"Skagway","1987","King Crab"
"4816","Tongass Resource Use Cooperative Study 1987",NA,"Marine","Marine Invertebrates","Marine Invertebrates","Octopus","Octopus",NA,32,0.157,0.05,NA,5,1.1418377e-05,"6.4","Ind.","582.6",NA,"Skagway","1987","Octopus"
"4817","Tongass Resource Use Cooperative Study 1987",NA,"Marine","Marine Invertebrates","Marine Invertebrates","Shrimp","Shrimp",NA,58,0.286,0.1,NA,58,2.0695808e-05,"1","lb.","582.6",NA,"Skagway","1987","Shrimp"
"4818","Tongass Resource Use Cooperative Study 1987",NA,"Marine","Marine Invertebrates","Marine Invertebrates","Unknown Marine Invertebrates","Unknown Marine Invertebrates",NA,124,0.608,0.21,NA,124,4.4246208e-05,"1","lb.","582.6",NA,"Skagway","1987","Unknown Marine Invertebrates"
"4819","Southeast Timber 1984/1985",NA,"Nearshore","Marine Invertebrates","Marine Invertebrates","Abalone","Abalone",0,0,0,0,0,0,0,NA,NA,"94",NA,"Tenakee Springs","1984","Abalone"
"4820","Southeast Timber 1984/1985",NA,"Nearshore","Marine Invertebrates","Marine Invertebrates","Chiton","Red (large) Chiton",0,0,0,0,0,0,0,NA,NA,"94",NA,"Tenakee Springs","1984","Red (large) Chiton"
"4821","Southeast Timber 1984/1985",NA,"Nearshore","Marine Invertebrates","Marine Invertebrates","Chiton","Black (small) Chiton",0,0,0,0,0,0,0,NA,NA,"94",NA,"Tenakee Springs","1984","Black (small) Chiton"
"4822","Southeast Timber 1984/1985",NA,"Nearshore","Marine Invertebrates","Marine Invertebrates","Clam","Butter Clam",136,266,5.67,2.83,68,133,0.00011331203,"2","5 Gal Bckt","94",NA,"Tenakee Springs","1984","Butter Clam"
"4823","Southeast Timber 1984/1985",NA,"Nearshore","Marine Invertebrates","Marine Invertebrates","Clam","Horse Clam",0,0,0,0,0,0,0,NA,NA,"94",NA,"Tenakee Springs","1984","Horse Clam"
"4824","Southeast Timber 1984/1985",NA,"Nearshore","Marine Invertebrates","Marine Invertebrates","Clam","Razor Clam",0,0,0,0,0,0,0,NA,NA,"94",NA,"Tenakee Springs","1984","Razor Clam"
"4825","Southeast Timber 1984/1985",NA,"Nearshore","Marine Invertebrates","Marine Invertebrates","Clam","Unknown Clam",0,0,0,0,0,0,0,NA,NA,"94",NA,"Tenakee Springs","1984","Unknown Clam"
"4826","Southeast Timber 1984/1985",NA,"Nearshore","Marine Invertebrates","Marine Invertebrates","Cockle","Basket Cockle",98,192,4.08,2.04,49,96,8.178914e-05,"2","5 Gal Bckt","94",NA,"Tenakee Springs","1984","Basket Cockle"
"4827","Southeast Timber 1984/1985",NA,"Nearshore","Marine Invertebrates","Marine Invertebrates","Cockle","Heart Cockle",0,0,0,0,0,0,0,NA,NA,"94",NA,"Tenakee Springs","1984","Heart Cockle"
"4828","Southeast Timber 1984/1985",NA,"Marine","Marine Invertebrates","Marine Invertebrates","Crab","Box Crab",0,0,0,0,0,0,0,NA,NA,"94",NA,"Tenakee Springs","1984","Box Crab"
"4829","Southeast Timber 1984/1985",NA,"Nearshore","Marine Invertebrates","Marine Invertebrates","Crab","Dungeness Crab",1172.5,2296,48.85,24.43,469,918,0.0009780618,"2.5","Ind.","94",NA,"Tenakee Springs","1984","Dungeness Crab"
"4830","Southeast Timber 1984/1985",NA,"Marine","Marine Invertebrates","Marine Invertebrates","Crab","King Crab",1519,2975,63.29,31.65,217,425,0.0012673056,"7","Ind.","94",NA,"Tenakee Springs","1984","King Crab"
"4831","Southeast Timber 1984/1985",NA,"Marine","Marine Invertebrates","Marine Invertebrates","Crab","Unknown Crab",0,0,0,0,0,0,0,NA,NA,"94",NA,"Tenakee Springs","1984","Unknown Crab"
"4832","Southeast Timber 1984/1985",NA,"Nearshore","Marine Invertebrates","Marine Invertebrates","Geoduck","Geoduck",0,0,0,0,0,0,0,NA,NA,"94",NA,"Tenakee Springs","1984","Geoduck"
"4833","Southeast Timber 1984/1985",NA,"Nearshore","Marine Invertebrates","Marine Invertebrates","Mussel","Blue Mussel",0,0,0,0,0,0,0,NA,NA,"94",NA,"Tenakee Springs","1984","Blue Mussel"
"4834","Southeast Timber 1984/1985",NA,"Marine","Marine Invertebrates","Marine Invertebrates","Octopus","Octopus",0,0,0,0,0,0,0,NA,NA,"94",NA,"Tenakee Springs","1984","Octopus"
"4835","Southeast Timber 1984/1985",NA,"Marine","Marine Invertebrates","Marine Invertebrates","Oyster","Oyster",0,0,0,0,0,0,0,NA,NA,"94",NA,"Tenakee Springs","1984","Oyster"
"4836","Southeast Timber 1984/1985",NA,"Marine","Marine Invertebrates","Marine Invertebrates","Shrimp","Shrimp",0,0,0,0,0,0,0,NA,NA,"94",NA,"Tenakee Springs","1984","Shrimp"
"4837","Southeast Timber 1984/1985",NA,"Marine","Marine Invertebrates","Marine Invertebrates","Squid","Squid",0,0,0,0,0,0,0,NA,NA,"94",NA,"Tenakee Springs","1984","Squid"
"4838","Southeast Timber 1984/1985",NA,"Nearshore","Marine Invertebrates","Marine Invertebrates","Whelk","Whelk",0,0,0,0,0,0,0,NA,NA,"94",NA,"Tenakee Springs","1984","Whelk"
"4839","Tongass Resource Use Cooperative Study 1987",NA,"Nearshore","Marine Invertebrates","Marine Invertebrates","Abalone","Abalone",NA,0,0,0,NA,0,0,NA,NA,"94.7",NA,"Tenakee Springs","1987","Abalone"
"4840","Tongass Resource Use Cooperative Study 1987",NA,"Nearshore","Marine Invertebrates","Marine Invertebrates","Crab","Dungeness Crab",NA,1516,34.057,16.01,NA,1148,0.0004853685,"1.32","Ind.","94.7",NA,"Tenakee Springs","1987","Dungeness Crab"
"4841","Tongass Resource Use Cooperative Study 1987",NA,"Marine","Marine Invertebrates","Marine Invertebrates","Crab","King Crab",NA,970,21.805,10.25,NA,183,0.000310559,"5.3","Ind.","94.7",NA,"Tenakee Springs","1987","King Crab"
"4842","Tongass Resource Use Cooperative Study 1987",NA,"Marine","Marine Invertebrates","Marine Invertebrates","Octopus","Octopus",NA,275,6.17,2.9,NA,43,8.8045075e-05,"6.4","Ind.","94.7",NA,"Tenakee Springs","1987","Octopus"
"4843","Tongass Resource Use Cooperative Study 1987",NA,"Marine","Marine Invertebrates","Marine Invertebrates","Shrimp","Shrimp",NA,123,2.764,1.3,NA,123,3.9380164e-05,"1","lb.","94.7",NA,"Tenakee Springs","1987","Shrimp"
"4844","Tongass Resource Use Cooperative Study 1987",NA,"Marine","Marine Invertebrates","Marine Invertebrates","Unknown Marine Invertebrates","Unknown Marine Invertebrates",NA,0,0,0,NA,0,0,NA,NA,"94.7",NA,"Tenakee Springs","1987","Unknown Marine Invertebrates"
"4845","Tongass Resource Use Cooperative Study 1987",NA,"Nearshore","Marine Invertebrates","Marine Invertebrates","Abalone","Abalone",NA,547,3.493,1.14,NA,547,6.0496805e-05,"1","lb.","478.5",NA,"Thorne Bay","1987","Abalone"
"4846","Tongass Resource Use Cooperative Study 1987",NA,"Nearshore","Marine Invertebrates","Marine Invertebrates","Crab","Dungeness Crab",NA,3190,20.383,6.67,NA,2417,0.00035280586,"1.32","Ind.","478.5",NA,"Thorne Bay","1987","Dungeness Crab"
"4847","Tongass Resource Use Cooperative Study 1987",NA,"Marine","Marine Invertebrates","Marine Invertebrates","Crab","King Crab",NA,54,0.343,0.11,NA,10,5.972262e-06,"5.3","Ind.","478.5",NA,"Thorne Bay","1987","King Crab"
"4848","Tongass Resource Use Cooperative Study 1987",NA,"Marine","Marine Invertebrates","Marine Invertebrates","Octopus","Octopus",NA,29,0.186,0.06,NA,5,3.207326e-06,"6.4","Ind.","478.5",NA,"Thorne Bay","1987","Octopus"
"4849","Tongass Resource Use Cooperative Study 1987",NA,"Marine","Marine Invertebrates","Marine Invertebrates","Shrimp","Shrimp",NA,265,1.694,0.55,NA,265,2.9308323e-05,"1","lb.","478.5",NA,"Thorne Bay","1987","Shrimp"
"4850","Tongass Resource Use Cooperative Study 1987",NA,"Marine","Marine Invertebrates","Marine Invertebrates","Unknown Marine Invertebrates","Unknown Marine Invertebrates",NA,85,0.54,0.18,NA,85,9.400783e-06,"1","lb.","478.5",NA,"Thorne Bay","1987","Unknown Marine Invertebrates"
"4851","Tongass Resource Use Cooperative Study 1987",NA,"Nearshore","Marine Invertebrates","Marine Invertebrates","Abalone","Abalone",0,0,0,0,0,0,0,NA,NA,"51",NA,"Whale Pass","1987","Abalone"
"4852","Tongass Resource Use Cooperative Study 1987",NA,"Nearshore","Marine Invertebrates","Marine Invertebrates","Crab","Dungeness Crab",586.08,586,32.56,11.49,444,444,0.000641559,"1.32","Ind.","51",NA,"Whale Pass","1987","Dungeness Crab"
"4853","Tongass Resource Use Cooperative Study 1987",NA,"Marine","Marine Invertebrates","Marine Invertebrates","Crab","King Crab",0,0,0,0,0,0,0,NA,NA,"51",NA,"Whale Pass","1987","King Crab"
"4854","Tongass Resource Use Cooperative Study 1987",NA,"Marine","Marine Invertebrates","Marine Invertebrates","Octopus","Octopus",6.4,6,0.356,0.12,1,1,6.5688637e-06,"6.4","Ind.","51",NA,"Whale Pass","1987","Octopus"
"4855","Tongass Resource Use Cooperative Study 1987",NA,"Marine","Marine Invertebrates","Marine Invertebrates","Shrimp","Shrimp",105,105,5.833,2.06,105,105,0.00011495511,"1","lb.","51",NA,"Whale Pass","1987","Shrimp"
"4856","Tongass Resource Use Cooperative Study 1987",NA,"Marine","Marine Invertebrates","Marine Invertebrates","Unknown Marine Invertebrates","Unknown Marine Invertebrates",0,0,0,0,0,0,0,NA,NA,"51",NA,"Whale Pass","1987","Unknown Marine Invertebrates"
"4857","Tongass Resource Use Cooperative Study 1987",NA,"Nearshore","Marine Invertebrates","Marine Invertebrates","Abalone","Abalone",NA,2323,2.293,0.82,NA,2323,5.2722124e-05,"1","lb.","2839",NA,"Wrangell","1987","Abalone"
"4858","Tongass Resource Use Cooperative Study 1987",NA,"Nearshore","Marine Invertebrates","Marine Invertebrates","Crab","Dungeness Crab",NA,24593,24.281,8.66,NA,18631,0.0005581555,"1.32","Ind.","2839",NA,"Wrangell","1987","Dungeness Crab"
"4859","Tongass Resource Use Cooperative Study 1987",NA,"Marine","Marine Invertebrates","Marine Invertebrates","Crab","King Crab",NA,2184,2.156,0.77,NA,412,4.9567418e-05,"5.3","Ind.","2839",NA,"Wrangell","1987","King Crab"
"4860","Tongass Resource Use Cooperative Study 1987",NA,"Marine","Marine Invertebrates","Marine Invertebrates","Octopus","Octopus",NA,1382,1.365,0.49,NA,216,3.1365464e-05,"6.4","Ind.","2839",NA,"Wrangell","1987","Octopus"
"4861","Tongass Resource Use Cooperative Study 1987",NA,"Marine","Marine Invertebrates","Marine Invertebrates","Shrimp","Shrimp",NA,48303,47.691,17.01,NA,48303,0.0010962706,"1","lb.","2839",NA,"Wrangell","1987","Shrimp"
"4862","Tongass Resource Use Cooperative Study 1987",NA,"Marine","Marine Invertebrates","Marine Invertebrates","Unknown Marine Invertebrates","Unknown Marine Invertebrates",NA,386,0.381,0.14,NA,386,8.760542e-06,"1","lb.","2839",NA,"Wrangell","1987","Unknown Marine Invertebrates"
"4863","Southeast Timber 1984/1985",NA,"Nearshore","Marine Invertebrates","Marine Invertebrates","Abalone","Abalone",48,174,0.96,0.32,4,14,8.681162e-06,"12","5 Gal Bckt","543",NA,"Yakutat","1984","Abalone"
"4864","Southeast Timber 1984/1985",NA,"Nearshore","Marine Invertebrates","Marine Invertebrates","Chiton","Red (large) Chiton",0,0,0,0,0,0,0,NA,NA,"543",NA,"Yakutat","1984","Red (large) Chiton"
"4865","Southeast Timber 1984/1985",NA,"Nearshore","Marine Invertebrates","Marine Invertebrates","Chiton","Black (small) Chiton",198,717,3.96,1.32,16.5,60,3.5772377e-05,"12","5 Gal Bckt","543",NA,"Yakutat","1984","Black (small) Chiton"
